population,accessibility_index,nearest_fac_time_min,fac_within_30min,fac_within_60min,beds_per_1000,cluster_id
1.3940042826548051,98.28849639746782,10.267023554603854,6.907922912205567,9.98286937901499,80139.1862955033,3
639.9350274849057,73.7357460779214,7.392087951698658,9.080652428584292,9.999819771109308,1767.572925106554,1
3052.9266506024096,33.94592949556978,6.3193638554216855,9.634795180722842,10.0,38.623618022523715,0
1234.6249568519156,28.01632433236187,16.78020365895754,3.9313082499137133,9.994131860545393,977.3693575900593,2
755.8255813953489,26.02939480455044,17.84767441860465,1.488372093023254,6.976744186046512,16448.388884837856,4
